customer_id,ref_no,purpose,gender,region,education,age,location,account_date_opened,marital_status,branch_code,religion,salaried
128347937,685309937,NEW,FEMALE,W,SECONDARY,33,URBAN,40583,0,IDBI_194,Hindu,0
128347938,685309938,NEW,MALE,S,PRIMARY,28,URBAN,43155,0,IDBI_77,Hindu,0
128347939,685309939,ENH,FEMALE,S,NONE,32,RURAL,43354,1,IDBI_189,Muslim,1
128347940,685309940,NEW,FEMALE,N,NONE,47,RURAL,43021,0,IDBI_173,Muslim,1
128347941,685309941,ENH,MALE,N,NONE,68,URBAN,40455,1,IDBI_35,Muslim,0
128347942,685309942,NEW,MALE,S,GRADUATE,33,URBAN,42200,1,IDBI_132,Muslim,0
128347943,685309943,NEW,MALE,W,SECONDARY,38,RURAL,42657,1,IDBI_38,Muslim,0
128347944,685309944,NEW,MALE,W,PRIMARY,49,RURAL,38996,1,IDBI_56,Hindu,0
128347946,685309946,ENH,MALE,N,GRADUATE,36,RURAL,40484,0,IDBI_29,Muslim,0
128347947,685309947,ENH,MALE,W,SECONDARY,29,URBAN,38127,1,IDBI_52,Sikh,1
128347948,685309948,ENH,FEMALE,S,GRADUATE,42,URBAN,39492,0,IDBI_141,Muslim,1
128347949,685309949,ENH,MALE,S,GRADUATE,27,URBAN,40238,1,IDBI_91,Sikh,0
128347951,685309951,NEW,FEMALE,N,SECONDARY,36,RURAL,41541,1,IDBI_100,Muslim,0
128347952,685309952,ENH,MALE,E,0,49,URBAN,40949,1,IDBI_96,Muslim,1
128347953,685309953,NEW,MALE,E,NONE,50,URBAN,40914,0,IDBI_17,Sikh,1
128347954,685309954,ENH,MALE,W,PRIMARY,41,URBAN,40700,0,IDBI_17,Muslim,1
128347955,685309955,ENH,FEMALE,E,NONE,40,URBAN,41306,0,IDBI_103,Muslim,0
128347956,685309956,NEW,MALE,E,NONE,38,RURAL,38277,1,IDBI_10,Muslim,0
128347957,685309957,NEW,MALE,W,NONE,66,RURAL,38118,0,IDBI_40,Muslim,1
128347958,685309958,ENH,MALE,S,PRIMARY,29,RURAL,41123,0,IDBI_22,Muslim,0
128347959,685309959,ENH,MALE,S,NONE,62,RURAL,38403,0,IDBI_187,Muslim,1
128347960,685309960,ENH,FEMALE,S,NONE,53,RURAL,39546,0,IDBI_66,Muslim,0
128347961,685309961,ENH,FEMALE,W,NONE,62,RURAL,42615,0,IDBI_115,Muslim,1
128347962,685309962,ENH,MALE,W,GRADUATE,38,RURAL,40452,0,IDBI_72,Hindu,0
128347964,685309964,ENH,MALE,S,GRADUATE,42,URBAN,40056,1,IDBI_7,Hindu,1
128347965,685309965,NEW,MALE,N,GRADUATE,28,URBAN,43459,0,IDBI_118,Sikh,1
128347966,685309966,NEW,FEMALE,W,PRIMARY,48,URBAN,42193,0,IDBI_188,Muslim,0
128347967,685309967,ENH,FEMALE,N,GRADUATE,46,RURAL,42365,0,IDBI_51,Muslim,0
128347968,685309968,NEW,FEMALE,E,SECONDARY,53,URBAN,38404,0,IDBI_53,Muslim,0
128347969,685309969,NEW,MALE,E,SECONDARY,36,URBAN,42165,1,IDBI_3,Sikh,0
128347970,685309970,NEW,MALE,S,GRADUATE,34,RURAL,41431,0,IDBI_163,Hindu,1
128347971,685309971,NEW,MALE,E,GRADUATE,35,RURAL,42421,0,IDBI_175,Hindu,1
128347972,685309972,NEW,MALE,W,SECONDARY,61,RURAL,38059,0,IDBI_194,Hindu,1
128347973,685309973,NEW,MALE,S,NONE,62,RURAL,41780,0,IDBI_118,Sikh,0
128347974,685309974,ENH,FEMALE,W,GRADUATE,42,RURAL,42684,0,IDBI_14,Sikh,0
128347975,685309975,ENH,MALE,S,GRADUATE,37,URBAN,40243,1,IDBI_8,Sikh,1
128347976,685309976,NEW,MALE,N,NONE,33,URBAN,41286,1,IDBI_62,Sikh,0
128347978,685309978,ENH,FEMALE,E,GRADUATE,67,RURAL,41502,1,IDBI_60,Hindu,0
128347979,685309979,NEW,MALE,N,GRADUATE,32,URBAN,43407,0,IDBI_75,Muslim,0
128347980,685309980,ENH,MALE,N,NONE,52,URBAN,38966,0,IDBI_127,Muslim,1
128347981,685309981,ENH,MALE,N,PRIMARY,45,URBAN,41268,1,IDBI_125,Hindu,1
128347982,685309982,NEW,MALE,W,NONE,52,URBAN,39820,0,IDBI_156,Muslim,0
128347983,685309983,ENH,FEMALE,N,GRADUATE,37,RURAL,43395,0,IDBI_30,Muslim,1
128347984,685309984,NEW,FEMALE,S,NONE,31,URBAN,41797,0,IDBI_63,Muslim,0
128347985,685309985,ENH,MALE,E,NONE,35,URBAN,43192,0,IDBI_94,Sikh,0
128347986,685309986,NEW,FEMALE,S,GRADUATE,52,URBAN,40719,0,IDBI_59,Sikh,0
128347987,685309987,ENH,FEMALE,S,SECONDARY,51,URBAN,43327,1,IDBI_159,Sikh,0
128347988,685309988,ENH,MALE,N,GRADUATE,57,RURAL,43254,1,IDBI_160,Muslim,1
128347989,685309989,ENH,MALE,S,SECONDARY,67,RURAL,41086,0,IDBI_71,Muslim,1
128347990,685309990,NEW,MALE,W,PRIMARY,48,RURAL,39992,1,IDBI_197,Muslim,1
128347991,685309991,NEW,MALE,N,0,42,RURAL,43355,0,IDBI_34,Sikh,1
128347992,685309992,NEW,MALE,N,PRIMARY,29,URBAN,38233,0,IDBI_173,Muslim,1
128347993,685309993,ENH,FEMALE,S,NONE,52,URBAN,40907,0,IDBI_109,Muslim,0
128347994,685309994,NEW,FEMALE,W,PRIMARY,48,URBAN,38419,0,IDBI_158,Muslim,0
128347995,685309995,NEW,FEMALE,S,NONE,45,URBAN,43174,1,IDBI_91,Hindu,0
128347996,685309996,ENH,MALE,S,GRADUATE,33,URBAN,42542,1,IDBI_52,Muslim,0
128347997,685309997,NEW,MALE,N,PRIMARY,62,URBAN,39931,1,IDBI_93,Muslim,0
128347998,685309998,ENH,MALE,W,GRADUATE,54,RURAL,39245,1,IDBI_1,Muslim,0
128347999,685309999,NEW,MALE,N,PRIMARY,64,RURAL,41391,1,IDBI_35,Hindu,0
128348000,685310000,ENH,MALE,E,SECONDARY,37,URBAN,41341,1,IDBI_129,Hindu,0
128348001,685310001,ENH,MALE,S,NONE,66,URBAN,40430,0,IDBI_180,Sikh,1
128348002,685310002,ENH,FEMALE,S,PRIMARY,63,URBAN,38858,0,IDBI_1,Muslim,0
128348003,685310003,NEW,MALE,N,PRIMARY,27,RURAL,42171,0,IDBI_124,Hindu,1
128348004,685310004,NEW,MALE,E,GRADUATE,56,RURAL,42603,1,IDBI_83,Sikh,1
128348005,685310005,ENH,FEMALE,W,GRADUATE,54,URBAN,39948,0,IDBI_46,Muslim,1
128348006,685310006,ENH,MALE,N,PRIMARY,32,URBAN,38142,1,IDBI_14,Sikh,1
128348007,685310007,ENH,MALE,S,NONE,38,RURAL,43150,1,IDBI_58,Hindu,1
128348008,685310008,ENH,FEMALE,N,PRIMARY,47,RURAL,38928,0,IDBI_125,Muslim,1
128348010,685310010,ENH,MALE,N,GRADUATE,66,URBAN,40525,0,IDBI_2,Muslim,0
128348011,685310011,ENH,FEMALE,E,NONE,29,URBAN,40103,1,IDBI_87,Hindu,1
128348012,685310012,NEW,MALE,N,GRADUATE,47,URBAN,41408,0,IDBI_81,Hindu,0
128348013,685310013,ENH,MALE,W,NONE,49,URBAN,41310,0,IDBI_197,Hindu,1
128348014,685310014,NEW,FEMALE,S,NONE,66,URBAN,38438,1,IDBI_79,Muslim,1
128348015,685310015,NEW,MALE,W,NONE,29,URBAN,42573,1,IDBI_131,Hindu,1
128348016,685310016,ENH,FEMALE,E,PRIMARY,33,URBAN,43083,1,IDBI_115,Muslim,0
128348017,685310017,NEW,MALE,S,NONE,62,URBAN,40472,1,IDBI_90,Muslim,0
128348018,685310018,ENH,MALE,W,PRIMARY,38,RURAL,38515,1,IDBI_144,Muslim,0
128348019,685310019,ENH,MALE,S,GRADUATE,50,RURAL,40137,1,IDBI_19,Sikh,1
128348020,685310020,NEW,MALE,W,PRIMARY,47,URBAN,40078,1,IDBI_40,Muslim,1
128348021,685310021,NEW,MALE,W,GRADUATE,44,URBAN,41757,1,IDBI_159,Hindu,1
128348022,685310022,NEW,FEMALE,W,SECONDARY,28,URBAN,40217,0,IDBI_30,Muslim,1
128348023,685310023,ENH,FEMALE,S,GRADUATE,57,RURAL,43317,0,IDBI_84,Sikh,1
128348024,685310024,NEW,FEMALE,N,GRADUATE,53,URBAN,42285,0,IDBI_191,Muslim,1
128348025,685310025,ENH,FEMALE,N,GRADUATE,44,RURAL,38841,1,IDBI_35,Muslim,1
128348027,685310027,NEW,FEMALE,N,GRADUATE,31,RURAL,42456,0,IDBI_51,Sikh,0
128348028,685310028,ENH,FEMALE,W,NONE,64,URBAN,43327,1,IDBI_6,Hindu,1
128348029,685310029,ENH,FEMALE,W,GRADUATE,48,URBAN,40615,1,IDBI_126,Hindu,0
128348030,685310030,NEW,MALE,E,SECONDARY,33,RURAL,42384,0,IDBI_30,Sikh,1
128348031,685310031,ENH,FEMALE,S,SECONDARY,53,RURAL,42677,0,IDBI_118,Hindu,0
128348032,685310032,NEW,FEMALE,W,GRADUATE,68,URBAN,39896,1,IDBI_195,Muslim,1
128348033,685310033,ENH,MALE,W,PRIMARY,43,URBAN,42822,1,IDBI_87,Muslim,0
128348034,685310034,NEW,FEMALE,S,NONE,62,URBAN,42032,0,IDBI_113,Sikh,1
128348035,685310035,NEW,FEMALE,N,PRIMARY,48,URBAN,40742,1,IDBI_4,Hindu,1
128348036,685310036,ENH,FEMALE,W,PRIMARY,58,RURAL,38648,0,IDBI_20,Muslim,1
128348037,685310037,ENH,MALE,E,PRIMARY,64,URBAN,43225,0,IDBI_86,Hindu,1
128348038,685310038,NEW,MALE,S,SECONDARY,54,RURAL,41625,0,IDBI_48,Sikh,0
128348039,685310039,ENH,MALE,E,SECONDARY,47,RURAL,38450,1,IDBI_102,Muslim,0
128348040,685310040,ENH,FEMALE,N,NONE,33,URBAN,41845,1,IDBI_162,Sikh,0
128348041,685310041,ENH,MALE,E,PRIMARY,55,URBAN,39543,1,IDBI_37,Muslim,0
128348042,685310042,ENH,FEMALE,E,PRIMARY,59,URBAN,40164,0,IDBI_71,Muslim,0
128348043,685310043,NEW,MALE,S,SECONDARY,30,URBAN,38145,1,IDBI_187,Muslim,1
128348044,685310044,ENH,FEMALE,W,GRADUATE,64,URBAN,39049,1,IDBI_69,Hindu,0
128348045,685310045,NEW,FEMALE,W,NONE,52,URBAN,39259,0,IDBI_56,Sikh,1
128348046,685310046,NEW,FEMALE,E,NONE,62,RURAL,42613,0,IDBI_164,Sikh,0
128348047,685310047,ENH,FEMALE,E,NONE,56,RURAL,38619,1,IDBI_22,Sikh,0
128348048,685310048,ENH,FEMALE,S,GRADUATE,58,RURAL,41393,1,IDBI_175,Sikh,1
128348049,685310049,ENH,MALE,S,SECONDARY,57,URBAN,38653,0,IDBI_6,Muslim,1
128348050,685310050,NEW,MALE,N,GRADUATE,27,RURAL,42588,1,IDBI_68,Muslim,1
128348051,685310051,ENH,FEMALE,W,PRIMARY,56,URBAN,40442,1,IDBI_146,Hindu,0
128348052,685310052,NEW,MALE,N,SECONDARY,47,URBAN,39596,0,IDBI_32,Hindu,0
128348053,685310053,NEW,FEMALE,N,NONE,53,RURAL,42273,1,IDBI_177,Hindu,0
128348054,685310054,NEW,FEMALE,E,NONE,49,RURAL,38897,1,IDBI_64,Muslim,1
128348055,685310055,NEW,MALE,S,PRIMARY,51,URBAN,43233,0,IDBI_177,Muslim,0
128348056,685310056,NEW,FEMALE,S,GRADUATE,65,URBAN,43412,0,IDBI_71,Hindu,1
128348057,685310057,NEW,MALE,E,NONE,54,URBAN,38151,0,IDBI_187,Muslim,1
128348058,685310058,NEW,FEMALE,N,SECONDARY,63,RURAL,38351,1,IDBI_20,Muslim,1
128348059,685310059,NEW,FEMALE,E,GRADUATE,62,RURAL,43439,0,IDBI_84,Muslim,0
128348060,685310060,ENH,MALE,S,GRADUATE,41,RURAL,39972,0,IDBI_56,Sikh,1
128348063,685310063,ENH,MALE,N,NONE,28,URBAN,39465,0,IDBI_30,Muslim,1
128348064,685310064,ENH,FEMALE,E,PRIMARY,31,RURAL,40599,0,IDBI_103,Muslim,1
128348065,685310065,ENH,MALE,W,NONE,39,RURAL,39374,1,IDBI_193,Muslim,0
128348066,685310066,ENH,MALE,W,GRADUATE,56,URBAN,40913,1,IDBI_180,Muslim,1
128348067,685310067,ENH,FEMALE,E,SECONDARY,34,URBAN,42103,1,IDBI_26,Hindu,0
128348068,685310068,NEW,MALE,S,GRADUATE,33,RURAL,40657,0,IDBI_11,Sikh,1
128348069,685310069,NEW,FEMALE,N,PRIMARY,60,RURAL,40236,1,IDBI_60,Muslim,1
128348070,685310070,NEW,MALE,E,SECONDARY,54,URBAN,42609,0,IDBI_70,Sikh,0
128348071,685310071,ENH,FEMALE,S,GRADUATE,29,URBAN,38543,0,IDBI_180,Muslim,1
128348073,685310073,NEW,FEMALE,N,PRIMARY,43,URBAN,41413,1,IDBI_159,Sikh,1
128348074,685310074,NEW,FEMALE,E,NONE,59,RURAL,42172,0,IDBI_116,Muslim,1
128348075,685310075,NEW,FEMALE,N,SECONDARY,48,URBAN,40544,1,IDBI_156,Hindu,0
128348076,685310076,NEW,FEMALE,N,PRIMARY,64,RURAL,39779,0,IDBI_154,Hindu,1
128348077,685310077,ENH,FEMALE,E,SECONDARY,38,RURAL,43115,1,IDBI_113,Hindu,0
128348078,685310078,NEW,FEMALE,N,SECONDARY,59,RURAL,38724,0,IDBI_39,Hindu,0
128348079,685310079,NEW,MALE,E,PRIMARY,64,URBAN,42690,0,IDBI_106,Hindu,1
128348080,685310080,ENH,FEMALE,W,GRADUATE,47,URBAN,43319,0,IDBI_83,Muslim,1
128348081,685310081,ENH,FEMALE,W,PRIMARY,28,URBAN,40117,0,IDBI_121,Muslim,0
128348082,685310082,NEW,MALE,N,PRIMARY,44,RURAL,43259,1,IDBI_4,Muslim,1
128348083,685310083,ENH,FEMALE,N,PRIMARY,34,RURAL,42741,1,IDBI_125,Muslim,0
128348084,685310084,NEW,MALE,W,NONE,43,URBAN,42264,1,IDBI_84,Hindu,0
128348085,685310085,ENH,FEMALE,E,PRIMARY,59,URBAN,41091,0,IDBI_149,Sikh,0
128348086,685310086,ENH,MALE,S,PRIMARY,30,URBAN,40572,0,IDBI_170,Muslim,0
128348087,685310087,NEW,MALE,S,GRADUATE,51,RURAL,38508,0,IDBI_123,Muslim,1
128348088,685310088,ENH,FEMALE,S,NONE,65,RURAL,39696,1,IDBI_127,Sikh,0
128348089,685310089,NEW,MALE,S,GRADUATE,37,RURAL,42858,1,IDBI_1,Muslim,0
128348090,685310090,NEW,MALE,N,NONE,65,RURAL,42223,1,IDBI_139,Muslim,0
128348091,685310091,NEW,FEMALE,W,PRIMARY,28,RURAL,40877,0,IDBI_103,Muslim,1
128348092,685310092,ENH,MALE,S,PRIMARY,29,RURAL,38667,1,IDBI_113,Hindu,0
128348093,685310093,NEW,MALE,E,GRADUATE,49,URBAN,41361,1,IDBI_45,Sikh,0
128348094,685310094,ENH,FEMALE,N,GRADUATE,61,URBAN,39282,1,IDBI_108,Sikh,0
128348095,685310095,ENH,MALE,N,PRIMARY,64,RURAL,39381,0,IDBI_112,Muslim,0
128348096,685310096,NEW,MALE,S,GRADUATE,68,RURAL,38614,1,IDBI_35,Muslim,0
128348097,685310097,NEW,FEMALE,N,GRADUATE,40,URBAN,41191,1,IDBI_61,Muslim,1
128348098,685310098,ENH,MALE,E,GRADUATE,63,RURAL,39449,1,IDBI_55,Muslim,1
128348099,685310099,NEW,MALE,E,PRIMARY,40,RURAL,38672,0,IDBI_7,Muslim,1
128348100,685310100,NEW,MALE,E,SECONDARY,61,RURAL,41645,0,IDBI_75,Hindu,0
128348101,685310101,NEW,MALE,E,GRADUATE,31,RURAL,42922,1,IDBI_156,Hindu,0
128348102,685310102,ENH,MALE,E,PRIMARY,30,RURAL,43158,1,IDBI_133,Muslim,0
128348103,685310103,NEW,FEMALE,N,0,28,URBAN,39216,1,IDBI_116,Sikh,1
128348104,685310104,ENH,FEMALE,N,SECONDARY,67,RURAL,41932,1,IDBI_149,Muslim,0
128348105,685310105,ENH,MALE,W,PRIMARY,54,RURAL,40805,0,IDBI_188,Muslim,0
128348106,685310106,NEW,MALE,S,SECONDARY,28,RURAL,39583,0,IDBI_161,Sikh,1
128348107,685310107,NEW,MALE,N,SECONDARY,38,RURAL,42143,1,IDBI_199,Hindu,1
128348108,685310108,NEW,MALE,W,SECONDARY,54,URBAN,38969,1,IDBI_16,Muslim,1
128348109,685310109,NEW,MALE,E,SECONDARY,65,URBAN,40966,0,IDBI_14,Sikh,0
128348111,685310111,ENH,FEMALE,S,PRIMARY,46,RURAL,42367,0,IDBI_199,Muslim,0
128348112,685310112,ENH,MALE,E,GRADUATE,27,RURAL,42468,0,IDBI_21,Muslim,0
128348113,685310113,ENH,MALE,W,GRADUATE,52,URBAN,42228,1,IDBI_98,Hindu,1
128348115,685310115,NEW,MALE,N,PRIMARY,68,URBAN,39123,0,IDBI_104,Muslim,1
128348116,685310116,ENH,MALE,N,PRIMARY,27,URBAN,40941,0,IDBI_18,Muslim,1
128348117,685310117,ENH,MALE,S,SECONDARY,55,URBAN,41584,0,IDBI_187,Sikh,1
128348118,685310118,NEW,FEMALE,W,SECONDARY,48,URBAN,38689,1,IDBI_140,Muslim,1
128348119,685310119,NEW,FEMALE,S,SECONDARY,53,URBAN,39290,1,IDBI_90,Hindu,0
128348120,685310120,ENH,FEMALE,W,NONE,55,RURAL,39092,1,IDBI_61,Muslim,0
128348121,685310121,NEW,FEMALE,N,GRADUATE,39,RURAL,42530,1,IDBI_146,Sikh,1
128348122,685310122,NEW,FEMALE,N,SECONDARY,45,RURAL,41578,1,IDBI_152,Muslim,0
128348123,685310123,NEW,MALE,W,GRADUATE,53,RURAL,39866,1,IDBI_120,Muslim,0
128348124,685310124,ENH,MALE,N,GRADUATE,65,URBAN,38170,1,IDBI_19,Muslim,1
128348125,685310125,ENH,FEMALE,E,PRIMARY,34,RURAL,40652,0,IDBI_118,Sikh,1
128348126,685310126,ENH,FEMALE,E,GRADUATE,53,RURAL,42309,0,IDBI_79,Muslim,0
128348127,685310127,NEW,MALE,E,NONE,66,RURAL,42778,0,IDBI_76,Muslim,1
128348128,685310128,ENH,FEMALE,E,GRADUATE,46,URBAN,42373,0,IDBI_24,Sikh,1
128348129,685310129,NEW,FEMALE,E,PRIMARY,45,URBAN,43261,0,IDBI_32,Hindu,1
128348130,685310130,NEW,MALE,S,PRIMARY,49,URBAN,41761,0,IDBI_142,Hindu,0
128348131,685310131,ENH,FEMALE,S,GRADUATE,67,URBAN,37987,0,IDBI_147,Parsi,1
128348132,685310132,ENH,MALE,S,PRIMARY,46,URBAN,40875,1,IDBI_55,Hindu,1
128348133,685310133,NEW,FEMALE,E,SECONDARY,43,URBAN,40960,0,IDBI_15,Muslim,0
128348134,685310134,NEW,FEMALE,N,SECONDARY,56,URBAN,39022,1,IDBI_197,Muslim,0
128348135,685310135,ENH,MALE,E,GRADUATE,27,RURAL,38387,1,IDBI_174,Muslim,1
128348136,685310136,NEW,MALE,S,SECONDARY,64,URBAN,42547,0,IDBI_102,Muslim,0
128348137,685310137,NEW,MALE,E,SECONDARY,28,URBAN,42819,1,IDBI_2,Muslim,1
128348138,685310138,ENH,FEMALE,W,GRADUATE,33,RURAL,38275,0,IDBI_86,Parsi,1
128348139,685310139,ENH,MALE,E,PRIMARY,64,RURAL,38798,0,IDBI_153,Muslim,1
128348140,685310140,ENH,MALE,N,NONE,61,RURAL,38096,1,IDBI_178,Hindu,1
128348141,685310141,NEW,FEMALE,E,SECONDARY,46,URBAN,41385,1,IDBI_91,Parsi,1
128348142,685310142,NEW,FEMALE,S,NONE,41,URBAN,41505,1,IDBI_110,Muslim,0
128348143,685310143,ENH,MALE,W,PRIMARY,27,URBAN,39572,0,IDBI_92,Hindu,1
128348144,685310144,ENH,FEMALE,S,SECONDARY,36,URBAN,39921,1,IDBI_183,Parsi,1
128348145,685310145,ENH,FEMALE,W,SECONDARY,60,URBAN,42235,0,IDBI_37,Parsi,1
128348146,685310146,ENH,MALE,W,SECONDARY,37,URBAN,40110,0,IDBI_120,Muslim,1
128348147,685310147,ENH,FEMALE,W,SECONDARY,59,URBAN,41681,0,IDBI_173,Muslim,0
128348148,685310148,NEW,FEMALE,N,PRIMARY,55,RURAL,41415,1,IDBI_77,Hindu,0
128348149,685310149,NEW,FEMALE,N,GRADUATE,58,RURAL,42377,0,IDBI_66,Hindu,1
128348150,685310150,ENH,FEMALE,W,NONE,37,RURAL,38883,0,IDBI_192,Muslim,0
128348151,685310151,ENH,FEMALE,E,SECONDARY,65,RURAL,43243,0,IDBI_128,Parsi,0
128348152,685310152,ENH,FEMALE,E,GRADUATE,59,RURAL,42562,0,IDBI_81,Parsi,1
128348153,685310153,ENH,MALE,W,GRADUATE,41,URBAN,40089,1,IDBI_151,Parsi,0
128348154,685310154,ENH,MALE,N,PRIMARY,66,URBAN,39141,1,IDBI_127,Parsi,0
128348155,685310155,ENH,MALE,N,PRIMARY,66,RURAL,40054,0,IDBI_100,Muslim,1
128348156,685310156,NEW,FEMALE,S,GRADUATE,36,URBAN,38625,0,IDBI_128,Muslim,0
128348157,685310157,NEW,FEMALE,W,GRADUATE,40,URBAN,40547,0,IDBI_192,Muslim,0
128348159,685310159,ENH,MALE,E,PRIMARY,28,RURAL,41381,0,IDBI_14,Hindu,1
128348160,685310160,ENH,FEMALE,E,NONE,42,RURAL,40065,0,IDBI_66,Parsi,1
128348161,685310161,ENH,MALE,W,NONE,45,RURAL,42788,0,IDBI_27,Parsi,1
128348162,685310162,ENH,MALE,W,NONE,48,RURAL,43097,1,IDBI_68,Hindu,1
128348163,685310163,ENH,MALE,E,GRADUATE,66,URBAN,40092,1,IDBI_191,Hindu,1
128348164,685310164,ENH,MALE,S,PRIMARY,54,URBAN,41190,0,IDBI_174,Muslim,0
128348165,685310165,NEW,FEMALE,E,NONE,59,URBAN,39394,1,IDBI_103,Muslim,0
128348166,685310166,ENH,FEMALE,N,PRIMARY,40,URBAN,38594,1,IDBI_30,Muslim,1
128348167,685310167,ENH,MALE,S,PRIMARY,30,URBAN,39830,0,IDBI_62,Parsi,1
128348168,685310168,NEW,MALE,W,NONE,27,URBAN,38787,1,IDBI_183,Hindu,1
128348169,685310169,ENH,MALE,W,SECONDARY,66,URBAN,41270,1,IDBI_46,Muslim,1
128348170,685310170,NEW,FEMALE,N,GRADUATE,51,URBAN,43204,1,IDBI_98,Hindu,1
128348171,685310171,ENH,FEMALE,W,PRIMARY,35,URBAN,43420,1,IDBI_146,Hindu,1
128348172,685310172,NEW,FEMALE,W,SECONDARY,57,URBAN,39572,0,IDBI_72,Parsi,0
128348173,685310173,NEW,MALE,N,PRIMARY,56,URBAN,41497,0,IDBI_71,Hindu,0
128348174,685310174,ENH,MALE,W,SECONDARY,28,URBAN,38232,1,IDBI_118,Muslim,0
128348175,685310175,ENH,FEMALE,N,GRADUATE,46,URBAN,41515,1,IDBI_96,Hindu,0
128348176,685310176,ENH,MALE,N,PRIMARY,53,URBAN,38061,1,IDBI_39,Hindu,1
128348177,685310177,ENH,MALE,S,SECONDARY,50,RURAL,42905,0,IDBI_83,Parsi,1
128348178,685310178,NEW,MALE,E,PRIMARY,40,URBAN,40516,1,IDBI_26,Hindu,0
128348179,685310179,NEW,FEMALE,S,GRADUATE,63,URBAN,40478,1,IDBI_125,Muslim,0
128348180,685310180,ENH,MALE,W,GRADUATE,46,RURAL,43362,1,IDBI_121,Muslim,0
128348181,685310181,NEW,MALE,N,NONE,68,RURAL,39376,1,IDBI_145,Muslim,1
128348182,685310182,NEW,MALE,N,PRIMARY,64,URBAN,38820,0,IDBI_180,Hindu,0
128348183,685310183,NEW,FEMALE,E,NONE,38,URBAN,41778,0,IDBI_155,Muslim,0
128348184,685310184,NEW,FEMALE,N,SECONDARY,65,URBAN,39920,1,IDBI_145,Muslim,1
128348185,685310185,ENH,MALE,W,SECONDARY,59,RURAL,39022,1,IDBI_42,Parsi,1
128348186,685310186,ENH,MALE,S,SECONDARY,34,RURAL,38576,0,IDBI_182,Muslim,0
128348187,685310187,ENH,FEMALE,W,PRIMARY,43,URBAN,38353,0,IDBI_94,Parsi,1
128348188,685310188,ENH,FEMALE,N,PRIMARY,67,URBAN,39802,0,IDBI_182,Muslim,0
128348189,685310189,NEW,MALE,N,SECONDARY,39,URBAN,39943,0,IDBI_149,Parsi,0
128348190,685310190,ENH,MALE,N,SECONDARY,36,RURAL,38637,1,IDBI_78,Parsi,0
128348192,685310192,NEW,FEMALE,N,GRADUATE,61,URBAN,41899,0,IDBI_160,Parsi,1
128348193,685310193,ENH,MALE,W,SECONDARY,40,URBAN,40707,0,IDBI_187,Muslim,1
128348194,685310194,ENH,MALE,E,GRADUATE,27,URBAN,38732,1,IDBI_147,Muslim,0
128348195,685310195,ENH,FEMALE,W,PRIMARY,68,RURAL,41861,0,IDBI_129,Muslim,1
128348196,685310196,NEW,MALE,W,GRADUATE,67,URBAN,38609,1,IDBI_79,Muslim,1
128348197,685310197,ENH,MALE,E,PRIMARY,65,RURAL,40037,1,IDBI_149,Muslim,1
128348198,685310198,ENH,FEMALE,E,PRIMARY,45,RURAL,40659,1,IDBI_31,Muslim,1
128348199,685310199,NEW,FEMALE,S,GRADUATE,37,URBAN,39874,1,IDBI_48,Parsi,1
128348200,685310200,NEW,FEMALE,E,GRADUATE,31,RURAL,40616,1,IDBI_40,Muslim,1
128348201,685310201,ENH,FEMALE,N,GRADUATE,28,URBAN,39241,1,IDBI_123,Parsi,1
128348202,685310202,ENH,FEMALE,N,NONE,67,URBAN,41254,1,IDBI_140,Parsi,1
128348203,685310203,ENH,FEMALE,N,SECONDARY,66,RURAL,38108,0,IDBI_86,Muslim,1
128348204,685310204,NEW,FEMALE,E,PRIMARY,68,RURAL,42679,0,IDBI_94,Parsi,0
128348205,685310205,NEW,FEMALE,S,PRIMARY,41,URBAN,42827,1,IDBI_73,Muslim,1
128348206,685310206,NEW,MALE,S,SECONDARY,65,URBAN,41263,0,IDBI_87,Muslim,0
128348207,685310207,NEW,MALE,E,GRADUATE,58,RURAL,41564,0,IDBI_4,Hindu,0
128348208,685310208,NEW,FEMALE,E,PRIMARY,66,RURAL,40336,1,IDBI_183,Hindu,1
128348209,685310209,NEW,FEMALE,W,NONE,50,URBAN,43234,0,IDBI_142,Muslim,1
128348210,685310210,NEW,FEMALE,W,NONE,38,URBAN,39654,1,IDBI_190,Muslim,1
128348211,685310211,ENH,FEMALE,W,GRADUATE,47,URBAN,41967,0,IDBI_101,Parsi,1
128348212,685310212,ENH,FEMALE,E,GRADUATE,42,URBAN,38884,0,IDBI_28,Hindu,0
128348213,685310213,ENH,MALE,W,GRADUATE,58,URBAN,40468,0,IDBI_135,Parsi,1
128348214,685310214,NEW,FEMALE,N,PRIMARY,43,URBAN,42209,1,IDBI_46,Muslim,1
128348215,685310215,ENH,FEMALE,E,PRIMARY,51,URBAN,41848,0,IDBI_115,Muslim,0
128348216,685310216,ENH,FEMALE,S,GRADUATE,54,RURAL,39255,0,IDBI_114,Hindu,1
128348217,685310217,ENH,MALE,E,PRIMARY,56,RURAL,42624,0,IDBI_143,Muslim,1
128348219,685310219,NEW,FEMALE,N,PRIMARY,48,URBAN,40311,0,IDBI_53,Muslim,1
128348220,685310220,ENH,FEMALE,N,SECONDARY,62,URBAN,38173,0,IDBI_166,Parsi,0
128348221,685310221,NEW,MALE,E,GRADUATE,42,URBAN,43219,0,IDBI_177,Muslim,1
128348222,685310222,ENH,MALE,E,GRADUATE,57,URBAN,40260,0,IDBI_45,Hindu,0
