customer_id,num_of_accts_in_same_bank,num_of_accts_in_different_bank,total_liabilities,payment_delays,total_authorized_limit,total_balance,credit_risk_score
128348602,2,1,1885155,0,271505,699395,777
128348603,3,0,0,1,101087,532246,610
128348604,1,2,567254,0,498105,653316,606
128348607,2,2,781805,0,971850,652939,623
128348608,2,1,1218996,1,687473,365346,705
128348609,3,0,0,1,233965,597851,697
128348610,1,2,122869,1,146359,433112,727
128348611,1,1,825889,1,536388,511306,620
128348612,3,0,0,0,213496,328629,823
128348613,1,2,851073,0,301670,564135,682
128348614,2,0,0,0,131536,575486,752
128348616,1,2,1924105,1,866677,466989,600
128348617,3,0,0,1,395724,761090,756
128348618,1,2,1428493,1,803218,776945,702
128348619,1,2,714418,0,721062,616548,804
128348620,2,0,0,1,556712,390829,787
128348621,2,2,1559581,1,412046,706430,838
128348624,3,2,181027,1,746627,765062,761
128348625,1,2,964428,0,698564,681202,756
128348627,1,0,0,0,130314,316368,617
128348628,1,0,0,1,859548,593880,666
128348629,1,2,1125841,0,571008,347860,845
128348630,2,2,437444,0,799712,438525,711
128348631,1,1,1157810,1,717112,513996,781
128348632,1,0,0,1,548520,754296,810
128348633,2,1,1766185,1,617904,767716,772
128348634,1,2,1715767,0,449666,443975,795
128348635,1,1,590563,1,193067,749236,777
128348636,1,1,776969,1,775880,681405,729
128348637,1,2,118023,0,839840,547901,629
128348639,2,0,0,0,532428,312545,744
128348640,1,2,1438112,1,814744,772412,642
128348641,1,2,18785,0,269995,659445,651
128348642,1,1,55754,0,375586,643092,659
128348643,2,0,0,1,709426,719251,707
128348645,2,2,579216,0,576216,503631,678
128348646,3,1,1726683,0,732645,561696,816
128348647,1,0,0,0,818326,486910,804
128348649,2,1,1469323,0,785819,532416,630
128348650,1,1,98871,0,516200,358539,770
128348652,3,2,637217,0,476091,607656,686
128348653,1,0,0,0,579794,354404,670
128348654,1,1,666639,0,400886,770577,710
128348655,1,0,0,0,786396,428916,740
128348656,1,0,0,0,382529,721367,695
128348657,1,1,365918,1,959217,539945,838
128348659,1,1,1542051,1,214180,413485,786
128348660,1,1,452790,1,524088,511056,792
128348661,3,0,0,0,295930,431363,730
128348662,1,1,1397433,0,186514,453203,609
128348663,2,2,1373466,1,578056,628237,616
128348664,2,2,1122177,1,203716,667989,631
128348665,2,0,0,1,150517,742591,726
128348666,1,2,1761569,1,738288,325964,785
128348667,1,2,904452,1,717225,556292,660
128348668,1,0,0,0,179598,575687,839
128348669,1,2,870959,0,833608,487207,699
128348671,1,0,0,1,839278,413758,624
128348672,2,1,1804591,1,442186,643226,702
128348674,1,2,462035,0,768825,767387,792
128348675,2,1,945060,1,874589,512482,849
128348676,1,1,1844627,1,730469,680637,727
128348677,2,1,750992,1,343884,745446,766
128348678,1,1,70609,1,994250,548423,709
128348679,2,0,0,0,806688,305952,718
128348680,1,2,851751,0,270958,315197,805
128348681,1,2,1229402,1,878472,714413,726
128348683,1,0,0,0,133336,566498,792
128348684,2,1,1891993,0,722158,309551,696
128348686,1,0,0,0,166263,674806,807
128349521,2,2,689179,1,292591,420441,717
128348689,2,0,0,0,428884,782936,707
128348691,1,2,824913,0,610754,320306,742
128348692,1,0,0,0,905367,410474,729
128348693,1,1,1432631,0,845978,768170,816
128348694,1,1,871778,1,602012,555306,837
128348695,1,2,890823,0,476313,494336,808
128348698,3,0,0,0,750800,499447,617
128348699,2,0,0,0,927656,444140,793
128348702,2,0,0,1,137448,404685,774
128348703,2,0,0,0,378011,731110,728
128348705,1,0,0,1,321294,590083,791
128348706,1,2,1461497,0,713785,377470,770
128348707,2,0,0,0,348388,684575,756
128348708,1,0,0,0,718578,428407,613
128348710,2,1,1337462,0,836624,499999,736
128348712,1,1,600742,1,606407,738285,819
128348713,1,1,1606704,0,615463,665836,660
128348714,1,1,988219,0,386984,349964,842
128348715,1,2,217711,1,121612,521727,788
128348716,1,0,0,1,721467,776558,847
128348717,1,1,300458,0,570073,399167,718
128348718,1,1,711819,0,502095,301853,650
128348720,2,1,908631,1,223065,326553,689
128348721,2,1,69262,0,267988,739528,611
128348724,2,0,0,1,332280,604822,665
128348725,1,1,256062,1,801749,636819,665
128348726,2,1,1124829,0,370586,664704,777
128348727,1,2,886608,1,928263,529596,818
128348728,2,2,1899568,1,867834,600216,725
128348730,1,0,0,1,870786,464473,603
128348731,1,2,362409,1,361956,686121,670
128348732,2,2,1962124,0,375965,705769,757
128348733,3,1,680236,0,203417,693857,764
128348734,1,1,597960,0,184959,698879,697
128348735,1,0,0,0,462564,465058,722
128348736,1,0,0,0,181978,346207,624
128348737,1,1,466332,1,761603,365486,723
128348741,1,2,1350860,1,818015,602912,670
128348742,2,0,0,0,773599,666991,686
128348743,1,1,505268,0,800747,394217,682
128348744,3,1,1791619,1,894328,315391,847
128348746,3,0,0,0,330181,610869,708
128348747,2,1,1056484,1,568420,387517,709
128348748,1,2,995777,0,567967,563186,847
128348750,1,0,0,0,941229,457267,721
128348752,2,1,93837,0,191052,542348,770
128348753,1,0,0,0,285153,501697,724
128348754,3,1,1286230,0,992231,715294,815
128348755,2,1,1159129,1,507763,791624,754
128348756,1,2,280669,1,598032,742456,664
128348757,1,2,391646,1,302478,535825,783
128348758,1,1,1100114,0,868131,376563,761
128348759,1,0,0,1,362235,488830,800
128348763,2,1,315914,0,915109,707982,649
128348764,1,2,542928,0,813644,535144,681
128348765,2,2,1635894,0,889330,511104,850
128348766,2,1,641887,0,934065,521286,709
128348767,1,1,977620,0,603096,422891,754
128348768,2,2,1717986,1,367020,750049,688
128348769,1,0,0,0,659821,482456,713
128348770,2,0,0,0,749523,788410,766
128348771,3,2,561096,1,316167,667634,606
128348773,2,2,1249184,0,335202,763407,717
128348774,2,0,0,1,291716,303628,717
128348775,1,1,743913,1,717075,356703,826
128348776,1,0,0,0,220009,657575,845
128348777,3,0,0,1,961806,483692,795
128348778,1,2,839079,0,565389,342431,841
128348779,1,2,470230,0,291680,663219,732
128348780,1,1,881517,1,776621,390492,711
128348781,1,2,1277538,0,770992,554539,675
128348782,1,0,0,0,737266,422784,639
128348783,3,1,1470058,0,176996,336235,814
128348784,2,2,1456006,0,109821,321017,847
128348785,2,2,770393,1,833659,362049,669
128348786,1,1,1050815,0,640289,422503,792
128348787,1,1,1214378,1,437407,538434,843
128348788,1,2,1067476,0,507444,451445,697
128348789,2,0,0,0,381142,543961,641
128348790,1,2,1227955,0,679058,458459,767
128348791,1,1,1995430,1,211970,436466,679
128348792,3,2,1128783,0,826857,619255,640
128348794,1,1,72893,1,338679,617264,776
128348795,1,1,109975,0,330976,361956,601
128348796,1,0,0,0,534555,473804,785
128348797,2,1,1529459,0,352871,550762,804
128348798,1,1,1771086,0,260445,721867,700
128348799,3,0,0,0,843267,699326,770
128348800,1,0,0,1,723617,698549,636
128348801,2,0,0,0,485511,402729,743
128348802,2,1,938962,0,276524,597776,841
128348803,1,0,0,0,684510,715926,740
128348804,3,0,0,0,672239,360323,672
128348805,1,1,1960570,0,643014,300334,830
128348806,3,1,1746945,0,870481,452689,842
128348807,3,2,1090883,1,533660,508743,771
128348809,1,1,1133070,1,475608,794074,756
128348810,1,1,613001,1,819249,528461,693
128348811,2,2,1098734,0,423377,508551,716
128348813,2,1,912831,0,741670,560148,731
128348814,2,1,977295,0,457406,400459,687
128348816,1,0,0,0,693936,647913,795
128348817,1,1,1475827,1,529036,773894,798
128348818,1,1,695646,0,242307,502962,826
128348820,1,0,0,1,538312,356297,717
128348821,2,0,0,1,322662,457008,802
128348822,1,2,1412275,1,659778,336814,824
128348823,3,0,0,0,464655,578778,652
128348825,2,2,1189991,0,355848,749994,746
128348826,1,1,89400,1,801253,492580,774
128348827,1,1,1305217,1,332648,781538,691
128348828,1,2,1464692,0,533636,717644,774
128348830,2,2,1847905,1,381721,490839,676
128348831,1,1,1740764,1,117593,521562,682
128348832,1,1,515639,0,679331,337810,793
128348833,3,2,1680916,1,687313,739950,771
128348834,2,2,615747,0,487659,618590,746
128348836,2,1,473622,1,940436,301244,784
128348837,1,2,20036,1,188984,326906,844
128348838,2,0,0,0,663321,404264,620
128348839,2,0,0,0,670844,581656,740
128348840,2,1,109792,0,845326,577036,625
128348841,1,0,0,0,709958,521898,766
128348842,1,0,0,0,256706,460211,732
128348843,3,1,975811,1,998302,340912,795
128348844,1,1,1901861,0,544747,738816,777
128348845,2,2,1130465,0,884154,393229,806
128348846,2,1,411663,1,685840,411893,807
128348847,1,0,0,1,340028,395667,831
128348849,3,0,0,0,810340,443529,716
128348850,1,2,299976,0,596102,462101,603
128348851,2,0,0,0,245015,665704,603
128348854,1,1,166247,0,105409,791051,788
128348855,2,1,327293,0,999089,480209,688
128348856,1,2,169110,1,168149,718257,725
128348858,1,1,331349,0,950057,526163,746
128348859,3,2,1928118,1,108910,484523,819
128348860,1,1,1989411,1,866210,510591,727
128348861,2,0,0,0,911346,489346,791
128348862,2,0,0,0,722715,541773,736
128348863,1,0,0,1,286349,455638,844
128348864,1,1,1393097,0,760483,795601,692
128348865,3,2,1370447,0,248799,611052,712
128348866,1,2,582777,1,594752,374674,744
128348867,1,0,0,0,675381,488852,736
128348868,1,2,1882964,1,595340,425742,749
128348870,2,2,1179807,0,733954,325297,621
128348871,1,2,751956,1,997734,445302,768
128348872,2,1,308193,0,128667,773475,756
128348873,1,1,411524,1,653210,608959,704
128348874,1,2,1600858,0,448247,798922,652
128348875,3,0,0,0,484397,412290,650
128348876,1,0,0,0,516745,646474,760
128348878,1,2,1772173,1,937397,639851,802
128348879,2,1,1032267,0,768467,483600,762
128348880,1,0,0,1,823222,620546,714
128348881,2,0,0,1,339408,619883,708
128348882,1,0,0,0,450455,579760,755
128348883,2,0,0,1,274840,667696,833
128348884,1,1,1703448,1,274312,592251,694
128348885,1,0,0,0,617336,332050,720
128348886,2,0,0,0,663462,654661,847
128348887,1,1,1989957,0,662912,711390,711
128348888,2,2,1392946,1,927219,439469,818
128348889,3,2,1608083,1,333450,676533,725
128348891,2,1,268961,0,325278,447650,673
128348892,1,2,1619223,1,981790,304858,718
128348893,1,1,1806236,1,563789,302403,730
128348894,1,1,1830434,1,326441,555178,766
128348895,2,2,798725,0,852767,570417,733
128348896,1,2,993134,0,746060,771707,710
128348897,1,0,0,0,203828,713142,758
128348898,1,2,398428,1,200557,702145,768
128348900,2,0,0,0,524624,471640,805
128348901,2,1,1042388,1,952982,745237,832
128348902,1,2,588193,1,932822,525146,712
128348904,1,2,417942,0,495007,725064,796
128348905,1,2,521943,1,473354,533478,740
128348906,1,0,0,0,440538,687188,723
128348907,1,0,0,0,852702,506104,675
128348908,1,0,0,0,844679,764975,600
128348910,1,0,0,0,534356,546731,737
128348912,1,1,1148748,1,661081,515722,631
128348914,3,0,0,0,127900,371604,835
128348915,3,1,1371167,0,790622,524348,663
128348917,2,1,96758,1,786465,753726,711
128348918,2,1,1094594,1,978100,742118,718
128348920,1,2,18026,1,393248,407948,612
128348921,2,0,0,0,736754,499386,700
128348922,1,2,548304,0,830613,435675,754
128348923,1,0,0,0,184950,629469,795
128348924,1,0,0,1,234176,301796,774
128348925,1,0,0,1,796144,606341,815
128348926,1,2,230336,0,676115,451721,633
128348927,3,1,398887,1,830084,338861,610
128348930,2,1,196668,0,577134,481869,722
128348931,1,0,0,1,515291,364761,711
128348932,3,1,715038,1,533916,779587,742
128348934,2,0,0,1,885426,713768,811
128348935,1,2,1120704,0,180051,519469,798
128348937,1,0,0,1,212582,562839,784
128348938,1,1,51362,1,981343,373431,679
128348939,1,0,0,1,426303,386429,811
128348940,1,0,0,1,776485,547443,634
128348941,2,1,686838,1,575392,563633,725
128348942,2,1,1921197,0,780642,537926,779
128348943,3,0,0,0,298713,598756,641
128348944,2,2,407068,0,434391,365657,677
128348945,1,2,139785,0,629809,717306,766
128348946,1,0,0,1,331798,512708,789
128348948,2,2,993922,1,431487,483318,719
128348949,1,2,1473499,1,403519,440088,791
128348951,1,1,450979,0,282080,753862,622
128348952,1,2,1698184,0,858844,404104,764
128348954,3,2,1241951,0,630527,589581,670
128348955,2,2,824304,0,472728,788936,700
128348956,2,1,1606222,1,945132,667035,842
128348957,3,2,329452,1,630099,425994,716
128348958,1,2,1337862,1,493715,685429,623
128348959,2,2,418114,1,977057,421688,808
128348960,1,0,0,0,115847,518357,640
128348961,1,1,1201284,1,915426,658654,770
128348962,1,2,173302,0,356862,751123,766
128348963,1,2,1758719,1,898358,381462,839
128348964,3,2,1195126,1,188793,563246,766
128348965,1,2,144751,0,128962,643879,645
128348966,3,0,0,1,395470,608355,720
128348967,1,2,1005971,0,690783,534913,746
128346746,1,1,598006,1,724121,519895,837
128348969,2,2,526930,0,381408,407126,754
128348971,1,2,263132,1,194378,644079,814
128348972,2,2,1884645,0,795108,364092,661
128348973,1,2,347350,0,214916,684116,805
128348974,2,1,1912996,1,221544,697939,730
128348975,1,1,117772,0,850228,547818,638
128348976,2,0,0,1,248206,601392,683
128348977,1,1,106444,0,475468,460057,805
128348978,3,1,1733629,1,148315,552600,701
128348980,2,0,0,1,434179,323157,846
128348982,1,2,1564831,0,779718,409270,682
128348984,2,1,1728769,1,658435,780213,770
128348985,1,0,0,1,403664,705327,605
128348986,3,2,123257,1,704888,706362,717
128348987,1,2,1033812,0,606012,310364,697
128348989,1,1,867365,0,414374,715129,732
128348990,2,2,1529990,1,855911,468317,602
128348992,1,2,544218,0,116949,740820,717
128348993,1,1,41269,1,986437,785988,683
128348994,1,1,263971,0,857912,616581,635
128348995,2,0,0,1,317623,706255,827
128348996,1,2,146450,1,444921,448348,668
128348997,1,2,793690,1,513983,733706,740
128348998,2,0,0,0,393525,599838,678
128349000,2,1,1328732,1,218470,409341,728
128349001,3,2,1285287,1,572291,747814,801
128349003,1,2,419728,0,844312,714662,789
128349004,1,0,0,1,139528,438120,823
128349006,1,0,0,0,720147,424501,698
128349007,2,2,1059336,1,648640,464825,631
128349009,3,0,0,0,862534,737891,694
128349010,1,0,0,1,141545,764546,654
128349012,2,0,0,1,429906,593360,773
128349013,2,0,0,1,351816,678857,751
128349016,1,0,0,0,528342,553905,789
128349017,1,2,819800,1,829691,420901,637
128349020,2,2,1153154,0,630721,705862,605
128349021,2,2,980351,0,221954,451844,725
128349022,1,0,0,0,110292,575261,600
128349023,1,0,0,0,720473,586640,767
128349024,2,0,0,0,682074,755791,790
128349025,1,0,0,1,387495,520627,685
128349026,2,0,0,0,338952,530142,817
128349027,1,2,665743,1,525383,667894,606
128349029,2,1,214777,1,433319,308731,681
128349030,1,1,1403662,1,290706,539545,620
128349031,3,0,0,1,692192,328305,654
128349033,2,0,0,0,157398,540590,714
128349034,1,2,1952886,0,920682,796825,656
128349035,3,2,1138445,0,484593,775011,629
128349036,1,2,345590,0,808159,501614,711
128349037,1,1,405698,0,498380,302852,789
128349038,2,1,895278,1,381283,766954,845
128349039,2,1,1945865,0,693722,719767,786
128349040,1,1,952433,0,159963,586082,760
128349041,2,2,1291953,0,238252,382881,678
128349042,2,0,0,1,934320,670001,640
128349044,1,0,0,1,386738,625249,610
128349045,1,2,1805588,1,929245,729296,759
128349046,3,1,1907132,0,967842,767295,674
128349049,2,0,0,0,917839,723151,717
128349050,3,2,1357326,1,338135,691566,844
128349051,1,0,0,1,595491,689206,642
128349052,3,0,0,0,117642,688245,682
128349053,1,1,1224068,0,713041,389438,711
128349054,1,1,98333,0,314537,799465,692
128349056,2,0,0,0,979900,695505,787
128349057,3,2,1708942,0,953969,525827,735
128349058,3,1,628676,1,178912,624276,782
128349059,1,1,1076899,0,195831,779765,813
128349060,1,2,774459,0,335671,443862,792
128349062,3,2,1709334,1,149480,742482,754
128349063,1,1,1257551,1,604272,716363,790
128349065,3,2,1939299,1,519605,568730,712
128349067,1,0,0,0,878067,651032,742
128349069,2,0,0,1,490170,402082,676
128349072,1,2,1364152,1,893846,591960,799
128349074,1,1,1057267,1,473773,490265,775
128349075,1,0,0,0,681788,765929,820
128349076,1,0,0,1,407367,379235,797
128349077,2,0,0,1,514522,746807,830
128349078,1,1,29100,0,659745,473012,837
128349079,2,1,645555,1,559710,798983,733
128349081,2,2,1476570,0,598935,768532,803
128349082,3,0,0,1,228796,393113,763
128349083,1,1,819553,1,812283,443978,849
128349085,1,0,0,0,712886,568108,617
128349086,1,0,0,1,702995,797694,724
128349088,2,0,0,0,547002,696394,664
128349089,2,0,0,1,232004,641257,683
128349090,1,2,1661499,0,703019,499704,720
128349091,2,1,1782119,0,124266,508821,689
128349092,2,0,0,0,396475,355911,847
128349093,1,0,0,1,871262,338778,661
128349094,1,0,0,1,607717,585239,673
128349095,3,1,504112,0,404288,695795,662
128349097,1,0,0,0,856551,454265,651
128349098,1,0,0,1,956812,613761,827
128349099,1,2,1380657,0,149867,699250,732
128349100,1,0,0,0,129432,331407,771
128349101,1,2,608766,1,746764,639031,669
128349102,1,2,990801,1,613000,448982,669
128349103,1,0,0,1,615536,798536,796
128349104,2,2,1420502,0,211180,586084,668
128349105,1,0,0,0,673329,363585,739
128349106,1,2,1256176,0,994923,404168,828
128349108,1,0,0,0,503885,685851,641
128349110,1,1,894989,1,191237,384032,711
128349111,2,1,1271512,0,178592,390426,750
128349112,1,2,1088520,0,875435,349557,820
128349114,2,1,1162176,0,311727,608909,783
128349118,2,2,1750012,1,846551,367778,679
128349119,1,2,1841328,0,710871,586703,751
128349120,1,1,757637,0,606077,779376,731
128349122,2,1,509391,0,464195,505326,677
128349124,2,1,1914952,1,932275,448575,732
128349125,2,1,652000,0,992777,470758,831
128349126,1,0,0,0,924494,356063,663
128349127,1,2,1349580,0,688092,705713,848
128349128,1,0,0,0,461539,381865,628
128349130,1,1,1227195,1,939353,645765,646
128349131,1,1,335067,1,734024,774794,850
128349133,1,0,0,0,200517,668349,703
128349134,1,1,1426570,1,147545,738706,683
128349135,1,1,1007201,0,225460,668378,831
128349136,2,2,752314,1,344722,610470,742
128349137,1,2,616160,0,769462,517416,792
128349138,1,1,1482000,0,681601,486206,780
128349139,2,1,477311,1,919656,305419,612
128349140,2,1,1604039,0,581933,793703,795
128349141,1,2,507874,1,418750,564080,772
128349142,2,2,1790162,0,815944,447363,781
128349143,1,1,13106,0,301123,453478,751
128349144,2,0,0,0,383987,362172,694
128349146,2,2,246967,1,538964,512595,807
128349148,1,0,0,1,129709,452257,723
128349152,2,0,0,1,522678,684239,823
128349153,1,1,1994472,1,552767,479884,819
128349156,1,1,528267,1,154413,766137,608
128349157,3,1,261359,1,446433,525434,707
128349158,2,1,1322601,0,302343,746899,820
128349159,2,1,1271353,0,534709,697972,770
128349161,1,0,0,0,947275,381860,826
128349163,1,2,1931656,0,266501,489161,705
128349164,2,1,331571,0,683771,681131,819
128349165,1,0,0,0,891407,665145,672
128349167,1,1,130763,0,500445,544121,691
128349168,3,0,0,1,787056,392053,603
128349170,1,2,1297081,1,298098,331372,827
128349172,2,1,1090658,0,500211,385884,671
128349173,1,2,705404,0,853680,358260,652
128349174,1,1,122717,1,532497,354807,728
128349175,1,2,475767,0,634978,672345,674
128349176,2,2,1039527,1,913298,493835,630
128349177,3,2,1379246,0,343671,648936,756
128349178,2,1,1507813,1,820359,752038,720
128349181,1,2,1070098,0,640065,328112,811
128349182,2,0,0,0,240163,448981,718
128349184,1,0,0,0,126438,553783,647
128349185,3,1,404906,1,987771,717123,781
128349186,1,1,827032,1,580962,683279,725
128349187,1,0,0,1,485720,356899,830
128349189,1,0,0,1,510275,730987,667
128349190,1,0,0,1,346275,390018,748
128349191,2,2,1254861,1,274234,721396,663
128349193,1,1,906329,1,430577,385636,822
128349194,1,1,913204,1,418239,702755,800
128349195,1,0,0,0,730855,663870,612
128349197,1,0,0,1,214855,726809,758
128349198,1,1,220671,0,555507,677540,809
128349199,1,2,416273,0,814486,468597,768
128349201,3,0,0,0,949867,789091,758
128349203,2,2,492661,1,350725,362813,697
128349204,2,1,1818268,1,913829,404188,628
128349206,1,1,116939,0,762901,300433,602
128349208,3,2,641187,0,548138,470221,831
128349209,1,2,142139,0,492205,512490,719
128349210,2,1,1012968,1,610056,694707,796
128349211,1,2,653645,0,266532,502404,840
128349212,1,2,1136555,0,721688,440947,712
128349213,1,1,708270,0,850150,556352,621
128349214,2,1,569720,1,625239,727750,678
128349216,2,2,30193,1,518663,370014,775
128349217,2,2,1983798,1,407977,747076,616
128349218,1,1,1247821,1,420281,624712,687
128349221,1,2,1684960,1,496828,408641,634
128349222,1,2,1364025,0,611740,377248,644
128349223,2,2,10502,1,697350,780012,727
128349224,1,1,806636,0,920981,517553,775
128349226,1,2,1421518,1,431161,778609,637
128349230,1,1,1565710,0,336256,677258,629
128349231,3,2,1447013,0,860180,599508,801
128349232,1,2,538162,0,462932,564232,658
128349233,1,2,14240,0,983026,761040,743
128349234,2,1,417121,0,843457,553924,826
128349236,1,1,1192088,1,259102,388362,776
128349237,1,2,1216522,1,571650,758675,818
128349238,1,2,1642497,1,588768,619803,765
128349239,1,0,0,0,792093,580500,622
128349240,1,1,1908734,1,284063,728834,646
128349241,1,0,0,1,976316,713664,650
128349242,2,2,135829,1,811249,535141,630
128349243,1,0,0,1,758205,383246,788
128349244,1,1,888553,0,382906,387541,647
128349245,2,2,826708,0,900940,664712,695
128349246,1,2,823107,1,448441,554169,741
128349247,2,2,1251479,0,113912,480704,802
128349248,2,1,1073057,0,419818,478124,609
128349250,2,2,1483482,1,610814,744740,835
128349251,1,2,132835,1,365350,487779,606
128349252,1,0,0,1,839123,794719,748
128349254,1,2,123877,1,695725,322478,847
128349256,1,2,846497,0,653560,796065,758
128349257,1,0,0,0,438757,671068,613
128349261,2,0,0,1,887478,376475,644
128349262,1,2,209662,1,721170,662938,751
128349263,1,1,1328632,1,867015,696868,693
128349264,2,2,99694,0,747848,501844,607
128349265,1,2,223194,0,535271,388437,604
128349266,2,0,0,0,458079,723963,643
128349267,1,0,0,0,881819,303481,812
128349268,2,0,0,1,163375,631886,663
128349269,1,1,1816419,0,317459,743389,793
128349271,2,0,0,0,944764,411297,610
128349272,3,0,0,0,355210,567739,616
128349273,2,1,753912,1,836336,389289,684
128349274,3,1,304783,1,833034,489438,751
128349275,2,0,0,0,548423,407764,697
128349276,2,1,1307449,0,544167,347964,829
128349277,1,2,1564273,0,672536,573116,685
128349279,1,1,1248481,0,911243,438870,849
128349280,2,1,49176,1,399672,452719,776
128349281,1,0,0,0,348947,674260,792
128349282,2,1,812496,0,280478,604985,647
128349283,1,2,1660586,1,685907,596558,738
128349284,2,1,1947773,0,121023,554832,611
128349285,2,1,601710,0,597317,687852,704
128349286,1,2,502133,1,389773,717751,783
128349288,1,1,1769108,0,293778,415408,832
128349289,1,0,0,1,725470,679371,659
128349290,1,1,341001,0,769016,601567,611
128349291,1,0,0,1,469463,688588,836
128349292,3,0,0,1,791094,557110,697
128349293,1,2,336888,0,229409,396973,636
128349295,3,0,0,1,547370,548630,798
128349296,1,2,956742,0,956224,628637,832
128349297,2,2,1269469,0,533833,466109,765
128349298,2,2,1776302,1,471053,358583,738
128349299,2,1,1065290,1,405578,592124,706
128349300,1,1,1715395,1,200209,621232,765
128349302,3,1,1727141,0,387337,652872,791
128349304,1,1,943316,1,961639,763312,778
128349305,2,2,420844,0,457773,390818,835
128349306,1,2,26584,0,680918,375992,603
128349307,3,2,1795509,1,739597,557434,704
128349309,1,2,507294,1,712263,493051,817
128349311,2,2,1257462,0,931822,390949,830
128349312,3,2,1136895,1,484639,305995,816
128349313,1,0,0,1,326305,431243,822
128349315,2,2,1930866,0,795942,513530,825
128349317,1,1,671147,1,367954,724545,724
128349318,2,0,0,0,983003,685854,654
128349319,3,2,220580,0,875975,713465,783
128349320,1,1,1583402,1,725088,551056,631
128349321,2,2,773462,1,351255,336046,629
128349322,1,0,0,0,783146,370161,755
128349323,1,0,0,1,165727,531216,620
128349326,1,1,1491466,1,104514,615251,849
128349327,1,2,590994,1,405184,748776,838
128349328,1,1,1278516,1,390998,494952,743
128349330,1,0,0,0,857849,696430,766
128349331,1,1,980172,0,852228,779761,630
128349332,1,1,163250,0,753807,486446,745
128349333,1,1,1486506,0,777461,400447,729
128349334,1,2,654492,1,910664,637068,652
128349335,3,2,1515011,0,890395,687809,813
128349336,2,2,1442750,1,776476,477409,638
128349337,2,2,1667137,1,813351,692095,625
128349340,2,1,1314332,0,215686,584698,816
128349341,1,2,1355277,0,878954,365739,802
128349342,1,0,0,0,776327,688664,803
128349343,1,1,1214907,0,808394,710816,709
128349344,1,0,0,0,305337,513391,603
128349345,3,0,0,1,456344,429770,849
128349346,1,1,659979,0,298738,397624,776
128349348,1,1,828531,0,148530,363519,812
128349350,2,2,1653265,1,315482,743224,725
128349351,1,0,0,1,161663,407854,789
128349354,1,1,249519,1,193841,370816,645
128349355,2,2,1528446,1,429971,692475,753
128349356,1,0,0,0,240075,565136,784
128349357,2,0,0,0,460269,356150,765
128349358,1,1,29684,1,859230,612705,661
128349359,1,0,0,1,245527,409643,711
128349360,2,0,0,0,391452,660195,646
128349361,2,2,1521559,0,366114,450231,756
128349362,1,2,638057,0,253288,641163,715
128349363,1,0,0,0,871136,461840,661
128349364,1,0,0,1,645229,392225,823
128349365,1,0,0,1,816545,699931,602
128349367,2,1,304682,0,578079,482418,844
128349369,2,2,1172956,1,663780,455469,792
128349370,1,1,923556,1,346535,333396,788
128349371,2,1,1113545,1,842955,358771,718
128349372,1,2,578249,1,650752,738117,690
128349373,1,1,722997,1,400906,612082,648
128349374,1,1,1745344,0,926535,638930,637
128349375,1,1,1887821,1,265845,487658,682
128349377,2,1,107580,1,196110,390296,701
128349378,3,0,0,1,354388,774903,671
128349380,3,1,1079159,1,415804,404527,672
128349381,1,2,841653,0,337114,691350,834
128349382,2,2,1023009,1,669181,525468,845
128349383,1,0,0,0,102358,360381,799
128349384,2,2,1125856,1,161581,589130,729
128349385,2,1,968318,1,197538,785377,669
128349386,2,0,0,1,347722,777782,843
128349387,1,2,335881,0,922207,328961,656
128349388,2,2,242994,1,660956,389842,769
128349389,1,1,1391581,0,313879,751306,601
128349390,1,0,0,1,135885,793647,732
128349391,1,1,1180182,0,715091,312945,756
128349392,3,1,33611,1,746974,424410,778
128349393,1,1,278616,1,541769,321371,833
128349394,3,2,1196644,0,612942,640960,665
128349395,2,0,0,0,462701,616943,601
128349396,1,2,91789,0,514742,329539,834
128349397,1,1,1114069,0,934844,653840,759
128349398,3,2,1793150,1,495694,435315,814
128349399,1,2,337752,0,552278,387266,704
128349400,1,1,1058381,0,747554,523051,824
128349401,2,0,0,1,461472,736993,795
128349402,1,0,0,0,748160,403196,749
128349403,2,1,1727123,0,783884,324933,768
128349404,1,2,1441156,1,543626,441003,745
128349405,1,1,1978125,0,836243,432559,682
128349407,1,0,0,0,328801,670123,612
128349409,3,0,0,0,403043,488493,601
128349410,1,1,1082586,1,960131,672929,823
128349411,1,0,0,1,447080,657221,798
128349412,2,0,0,1,379723,577156,678
128349413,1,1,1381115,0,995631,583916,803
128349414,3,2,1534411,0,171901,408489,646
128349415,1,0,0,1,635478,726661,649
128349416,3,1,1456218,0,747810,585332,702
128349417,1,1,1201049,0,808897,636533,732
128349418,2,1,930188,0,941157,349678,826
128349419,1,2,54069,0,630930,738326,619
128349420,1,1,781642,1,926229,358571,815
128349421,1,1,618786,0,241095,664372,744
128349422,2,1,1946836,1,910318,610068,750
128349423,1,1,157591,1,293760,765762,830
128349424,2,1,1158932,0,143469,793141,763
128349426,1,2,1813805,1,146943,618404,612
128349428,1,0,0,0,489204,394677,627
128349429,1,1,1602792,0,227792,544694,752
128349430,1,0,0,0,287839,519500,652
128349431,2,1,1438297,0,880388,383837,646
128349432,1,0,0,1,704626,701558,788
128349433,3,2,1816151,0,957941,440615,790
128349434,1,2,1186896,0,135998,550161,793
128349436,2,1,1626978,1,751988,324994,624
